w,x,y,motor1,motor2
1000.0,0.54,0.5,0.00960873655377,-0.963538739541
1000.0,0.55,0.5,-4.84206270774e-06,-0.985626187251
1000.0,0.56,0.5,-0.00994991127072,-0.99491552681
1000.0,0.57,0.5,-0.0199671861323,-0.998354055024
1000.0,0.58,0.5,-0.02998470096,-0.999489575481
1000.0,0.59,0.5,-0.0399935821349,-0.999839508813
1000.0,0.6,0.5,-0.0499973423149,-0.999946841472
1000.0,0.61,0.5,-0.0599988860484,-0.999981433571
1000.0,0.62,0.5,-0.0699995311404,-0.999993301935
1000.0,0.63,0.5,-0.0799998040062,-0.999997550068
1000.0,0.64,0.5,-0.0899999189949,-0.999999099942
1000.0,0.65,0.5,-0.0999999668973,-0.999999668973
1000.0,0.35,0.51,0.100000624612,0.999999082408
1000.0,0.36,0.51,0.0900017239353,0.999997505146
1000.0,0.37,0.51,0.0800047617403,0.999993209971
1000.0,0.38,0.51,0.0700132021442,0.999981446456
1000.0,0.39,0.51,0.060037055195,0.999948666339
1000.0,0.4,0.51,0.0501070909503,0.999853723439
1000.0,0.41,0.51,0.0403248688948,0.99956236271
1000.0,0.42,0.51,0.0310342163628,0.998625397986
1000.0,0.43,0.51,0.0233322846153,0.995626503647
1000.0,0.44,0.51,0.020251530138,0.986686828928
1000.0,0.45,0.51,0.0285072650787,0.963182737842
1000.0,0.46,0.51,0.0589984512801,0.910302285447
1000.0,0.47,0.51,0.123174808074,0.807305514714
1000.0,0.48,0.51,0.224645640974,0.62188663384
1000.0,0.49,0.51,0.335852954062,0.303461756535
1000.0,0.5,0.51,0.368621798601,-0.136717596076
1000.0,0.51,0.51,0.287394830769,-0.525665225958
1000.0,0.52,0.51,0.180448468369,-0.759324616443
1000.0,0.53,0.51,0.100117449806,-0.882690620974
1000.0,0.54,0.51,0.0478642193587,-0.947045962225
1000.0,0.55,0.51,0.015682862723,-0.978651236391
1000.0,0.56,0.51,-0.00427144011389,-0.992344871084
1000.0,0.57,0.51,-0.0180960928876,-0.997493293547
1000.0,0.58,0.51,-0.0293941823144,-0.99921296127
1000.0,0.59,0.51,-0.0398047078185,-0.999749505124
1000.0,0.6,0.51,-0.0499339126452,-0.999916281716
1000.0,0.61,0.51,-0.0599765219781,-0.999970621074
1000.0,0.62,0.51,-0.0699914110626,-0.999989381661
1000.0,0.63,0.51,-0.0799968189155,-0.999996114026
1000.0,0.64,0.51,-0.0899988172892,-0.999998572182
1000.0,0.65,0.51,-0.0999995598982,-0.999999474857
1000.0,0.35,0.52,0.100001988813,0.99999776312
1000.0,0.36,0.52,0.0900054696485,0.9999939185
1000.0,0.37,0.52,0.0800150516804,0.999983453889
1000.0,0.38,0.52,0.07004153658,0.999954850039
1000.0,0.39,0.52,0.0601156750754,0.999875652259
1000.0,0.4,0.52,0.0503292939382,0.999649885199
1000.0,0.41,0.52,0.0409730144775,0.998976616464
1000.0,0.42,0.52,0.0329885241078,0.996890041332
1000.0,0.43,0.52,0.0292671953749,0.990454889189
1000.0,0.44,0.52,0.0374537163041,0.971989414321
1000.0,0.45,0.52,0.0729726902426,0.926100422231
1000.0,0.46,0.52,0.155104654887,0.833198592711
1000.0,0.47,0.52,0.290614439503,0.682815634075
1000.0,0.48,0.52,0.459720884246,0.477001705799
1000.0,0.49,0.52,0.606135718743,0.218554639387
1000.0,0.5,0.52,0.637926453246,-0.0810959634268
1000.0,0.51,0.52,0.525317257088,-0.378904867684
1000.0,0.52,0.52,0.356045716192,-0.620698627069
1000.0,0.53,0.52,0.208907581305,-0.789792206918
1000.0,0.54,0.52,0.104875392261,-0.896904199055
1000.0,0.55,0.52,0.0408965167862,-0.956248395509
1000.0,0.56,0.52,0.00536685890143,-0.983761282444
1000.0,0.57,0.52,-0.0147501063449,-0.994512512173
1000.0,0.58,0.52,-0.0282767032552,-0.998217255149
1000.0,0.59,0.52,-0.0394277057692,-0.999413904706
1000.0,0.6,0.52,-0.0498023136687,-0.999799547871
1000.0,0.61,0.52,-0.059929103244,-0.99992881395
1000.0,0.62,0.52,-0.0699740072353,-0.999974153648
1000.0,0.63,0.52,-0.0799903824184,-0.999990528204
1000.0,0.64,0.52,-0.0899964312275,-0.99999651867
1000.0,0.65,0.52,-0.0999986748926,-0.999998719509
1000.0,0.35,0.53,0.100005513106,0.999993962149
1000.0,0.36,0.53,0.0900151550388,0.999983585869
1000.0,0.37,0.53,0.0800416726329,0.999955358408
1000.0,0.38,0.53,0.0701147760086,0.999878375858
1000.0,0.39,0.53,0.060317837502,0.999666799971
1000.0,0.4,0.53,0.0508918768359,0.999074903314
1000.0,0.41,0.53,0.0425606126273,0.997371782805
1000.0,0.42,0.53,0.0375284810393,0.992352498687
1000.0,0.43,0.53,0.0421538064328,0.977723997349
1000.0,0.44,0.53,0.0718896322034,0.938378831226
1000.0,0.45,0.53,0.152385714964,0.849649005219
1000.0,0.46,0.53,0.298935846575,0.697363444556
1000.0,0.47,0.53,0.486473124071,0.504695229221
1000.0,0.48,0.53,0.665218608713,0.310496327678
1000.0,0.49,0.53,0.787495901412,0.132535737466
1000.0,0.5,0.53,0.810217228439,-0.0394016868499
1000.0,0.51,0.53,0.718526098498,-0.229689646829
1000.0,0.52,0.53,0.549273885817,-0.439067543326
1000.0,0.53,0.53,0.362070236304,-0.639456087872
1000.0,0.54,0.53,0.200776544677,-0.801955514706
1000.0,0.55,0.53,0.0886792972142,-0.909029933345
1000.0,0.56,0.53,0.0251784376842,-0.964294846358
1000.0,0.57,0.53,-0.00739078315507,-0.987330944982
1000.0,0.58,0.53,-0.025658001143,-0.995680289531
1000.0,0.59,0.53,-0.0384967046104,-0.998518908946
1000.0,0.6,0.53,-0.0494661660262,-0.999479088294
1000.0,0.61,0.53,-0.0598059372734,-0.999812430268
1000.0,0.62,0.53,-0.0699284990706,-0.999931540314
1000.0,0.63,0.53,-0.0799735104313,-0.999974873079
1000.0,0.64,0.53,-0.0899901696594,-0.99999076128
1000.0,0.65,0.53,-0.0999963506529,-0.999996601602
1000.0,0.35,0.54,0.100015025254,0.999983459334
1000.0,0.36,0.54,0.0900412979906,0.999955036753
1000.0,0.37,0.54,0.0801135163587,0.999877753251
1000.0,0.38,0.54,0.070312223611,0.999667381661
1000.0,0.39,0.54,0.0608607778277,0.999092757097
1000.0,0.4,0.54,0.0523868384129,0.997510814113
1000.0,0.41,0.54,0.0466809505397,0.993105162793
1000.0,0.42,0.54,0.0488163289414,0.98078132685
1000.0,0.43,0.54,0.0720794342216,0.94734793675
1000.0,0.44,0.54,0.143691080883,0.866189331813
1000.0,0.45,0.54,0.291426242711,0.711133706628
1000.0,0.46,0.54,0.494555217721,0.504330579516
1000.0,0.47,0.54,0.685245766254,0.311816116011
1000.0,0.48,0.54,0.822249615048,0.168371076548
1000.0,0.49,0.54,0.898321796652,0.0670388518956
1000.0,0.5,0.54,0.911166587879,-0.0174529927707
1000.0,0.51,0.54,0.856414743917,-0.118160511734
1000.0,0.52,0.54,0.734308193772,-0.2597910256
1000.0,0.53,0.54,0.557863820425,-0.443736662553
1000.0,0.54,0.54,0.357326383162,-0.645094031925
1000.0,0.55,0.54,0.182042820985,-0.815960021475
1000.0,0.56,0.54,0.0686739221183,-0.921267572117
1000.0,0.57,0.54,0.0100616720299,-0.970213287281
1000.0,0.58,0.54,-0.0190922511813,-0.989297291418
1000.0,0.59,0.54,-0.0360713334,-0.996182306409
1000.0,0.6,0.54,-0.0485709394014,-0.998624544452
1000.0,0.61,0.54,-0.0594745659393,-0.999499049899
1000.0,0.62,0.54,-0.0698055956777,-0.999816387812
1000.0,0.63,0.54,-0.0799278896996,-0.999932523845
1000.0,0.64,0.54,-0.0899732325283,-0.999975182665
1000.0,0.65,0.54,-0.099990062764,-0.999990870547
1000.0,0.35,0.55,0.100040855967,0.999954599695
1000.0,0.36,0.55,0.0901122857543,0.999876596186
1000.0,0.37,0.55,0.0803085477219,0.999664587399
1000.0,0.38,0.55,0.0708477502552,0.999088347311
1000.0,0.39,0.55,0.0623293334804,0.997521734053
1000.0,0.4,0.55,0.0564001495925,0.993262318646
1000.0,0.41,0.55,0.0575415846009,0.981725650916
1000.0,0.42,0.55,0.0773859794621,0.951143284102
1000.0,0.43,0.55,0.141644303033,0.875858310084
1000.0,0.44,0.55,0.285021341396,0.72215646277
1000.0,0.45,0.55,0.499944999144,0.499917168234
1000.0,0.46,0.55,0.705323206654,0.291309706549
1000.0,0.47,0.55,0.843427763353,0.151986914683
1000.0,0.48,0.55,0.920934179152,0.0716782108029
1000.0,0.49,0.55,0.957770455796,0.0245453053851
1000.0,0.5,0.55,0.963649101419,-0.0109456411141
1000.0,0.51,0.55,0.938157840729,-0.0549786693243
1000.0,0.52,0.55,0.873030208693,-0.127984413607
1000.0,0.53,0.55,0.7545360337,-0.249637129359
1000.0,0.54,0.55,0.572164647072,-0.431920453833
1000.0,0.55,0.55,0.35105754727,-0.648873464228
1000.0,0.56,0.55,0.163990336592,-0.827711028104
1000.0,0.57,0.55,0.052639852929,-0.92877747169
1000.0,0.58,0.55,-0.00215175364976,-0.972960474675
1000.0,0.59,0.55,-0.0296313264721,-0.990029278756
1000.0,0.6,0.55,-0.0461608404452,-0.996343355611
1000.0,0.61,0.55,-0.0585772124705,-0.998657638408
1000.0,0.62,0.55,-0.0694720565184,-0.999506555203
1000.0,0.63,0.55,-0.0798039969355,-0.99981850124
1000.0,0.64,0.55,-0.0899272265607,-0.999933230117
1000.0,0.65,0.55,-0.099972981946,-0.999975436217
1000.0,0.35,0.56,0.100111054422,0.999875370482
1000.0,0.36,0.56,0.0903051689016,0.999661291272
1000.0,0.37,0.56,0.0808381990327,0.999079790367
1000.0,0.38,0.56,0.0722999888177,0.997502128026
1000.0,0.39,0.56,0.0662958700974,0.993235194992
1000.0,0.4,0.56,0.067123723666,0.981794524323
1000.0,0.41,0.56,0.0857557423104,0.951860449371
1000.0,0.42,0.56,0.146601665353,0.878588053391
1000.0,0.43,0.56,0.285769270543,0.726089146323
1000.0,0.44,0.56,0.504992963924,0.494989396853
1000.0,0.45,0.56,0.722159179391,0.270563645298
1000.0,0.46,0.56,0.863475402438,0.126348331714
1000.0,0.47,0.56,0.935795246395,0.0530031621671
1000.0,0.48,0.56,0.969983400349,0.0175752287248
1000.0,0.49,0.56,0.984657775126,-0.000863798882971
1000.0,0.5,0.56,0.986933476186,-0.0138120989653
1000.0,0.51,0.56,0.97714930769,-0.0301403341555
1000.0,0.52,0.56,0.949949362661,-0.0599901707846
1000.0,0.53,0.56,0.892029234704,-0.118742554771
1000.0,0.54,0.56,0.778171928558,-0.231729866326
1000.0,0.55,0.56,0.584433471911,-0.421381600167
1000.0,0.56,0.56,0.34459553884,-0.652417404977
1000.0,0.57,0.56,0.150937902561,-0.834086974467
1000.0,0.58,0.56,0.0409004009335,-0.931852120638
1000.0,0.59,0.56,-0.0125814030516,-0.973899295646
1000.0,0.6,0.56,-0.0396746784848,-0.990264586642
1000.0,0.61,0.56,-0.0561469657216,-0.996401371581
1000.0,0.62,0.56,-0.0685666511051,-0.998673802927
1000.0,0.63,0.56,-0.0794674051492,-0.999511782796
1000.0,0.64,0.56,-0.0898022007785,-0.999820345581
1000.0,0.65,0.56,-0.0999265582381,-0.999933901717
1000.0,0.35,0.57,0.100301814913,0.999657942439
1000.0,0.36,0.57,0.0908290576312,0.999070724835
1000.0,0.37,0.57,0.0822748390867,0.997477891013
1000.0,0.38,0.57,0.0762246859062,0.993172912239
1000.0,0.39,0.57,0.0769103375731,0.981650449843
1000.0,0.4,0.57,0.0950794626063,0.95159879723
1000.0,0.41,0.57,0.15456567229,0.878273705334
1000.0,0.42,0.57,0.291237255012,0.72529612433
1000.0,0.43,0.57,0.509999067872,0.489998594413
1000.0,0.44,0.57,0.731513432651,0.256615309024
1000.0,0.45,0.57,0.875856931608,0.106604368348
1000.0,0.46,0.57,0.946276387339,0.03419062032
1000.0,0.47,0.57,0.976785234908,0.00301433226073
1000.0,0.48,0.57,0.989765097966,-0.0104890854971
1000.0,0.49,0.57,0.994951036049,-0.0169356133183
1000.0,0.5,0.57,0.99574457172,-0.0211994842511
1000.0,0.51,0.57,0.992430691035,-0.0266006478514
1000.0,0.52,0.57,0.982666172429,-0.037141188739
1000.0,0.53,0.57,0.959659891187,-0.0602218527757
1000.0,0.54,0.57,0.906903145247,-0.112118816366
1000.0,0.55,0.57,0.792418121692,-0.223418170945
1000.0,0.56,0.57,0.58842277116,-0.419348379337
1000.0,0.57,0.57,0.338109875234,-0.655932499858
1000.0,0.58,0.57,0.141250648591,-0.837062133477
1000.0,0.59,0.57,0.0310413730075,-0.933057050252
1000.0,0.6,0.57,-0.0224425722301,-0.974279693251
1000.0,0.61,0.57,-0.0495969087946,-0.990382033167
1000.0,0.62,0.57,-0.066113256174,-0.996440173278
1000.0,0.63,0.57,-0.0785535239645,-0.998687455015
1000.0,0.64,0.57,-0.0894624944287,-0.999516737413
1000.0,0.65,0.57,-0.0998003868056,-0.999822162537
1000.0,0.35,0.58,0.100819946024,0.999061617083
1000.0,0.36,0.58,0.092250087898,0.997453196554
1000.0,0.37,0.58,0.0861574388048,0.993106343906
1000.0,0.38,0.58,0.0867273725898,0.981473980381
1000.0,0.39,0.58,0.10458214688,0.951149336537
1000.0,0.4,0.58,0.163254522756,0.877208217494
1000.0,0.41,0.58,0.298223739166,0.722947339569
1000.0,0.42,0.58,0.514999874631,0.48499981083
1000.0,0.43,0.58,0.736068861637,0.247396045955
1000.0,0.44,0.58,0.880992065456,0.0938135255247
1000.0,0.45,0.58,0.951142307452,0.0203153948969
1000.0,0.46,0.58,0.980389673218,-0.0100244761824
1000.0,0.47,0.58,0.992029596388,-0.0220195086057
1000.0,0.48,0.58,0.996664552953,-0.0268670743185
1000.0,0.49,0.58,0.998412089994,-0.0290198437265
1000.0,0.5,0.58,0.998677687218,-0.030359428634
1000.0,0.51,0.58,0.997614177044,-0.0320565952758
1000.0,0.52,0.58,0.994320012516,-0.035559105175
1000.0,0.53,0.58,0.985976140903,-0.0438402488126
1000.0,0.54,0.58,0.965060189944,-0.0642202805851
1000.0,0.55,0.58,0.913294763314,-0.114099410755
1000.0,0.56,0.58,0.796362570281,-0.225571008643
1000.0,0.57,0.58,0.586692884795,-0.423046459162
1000.0,0.58,0.58,0.331621217638,-0.659443942701
1000.0,0.59,0.58,0.132668799992,-0.838953091091
1000.0,0.6,0.58,0.0216456393152,-0.933813060467
1000.0,0.61,0.58,-0.0321946586516,-0.974555484106
1000.0,0.62,0.58,-0.0595007098767,-0.99048195001
1000.0,0.63,0.58,-0.076077133554,-0.996476684067
1000.0,0.64,0.58,-0.0885401470296,-0.998700864534
1000.0,0.65,0.58,-0.0994575640416,-0.999521670017
1000.0,0.35,0.59,0.10222536083,0.997428471839
1000.0,0.36,0.59,0.0960904947831,0.993039434288
1000.0,0.37,0.59,0.0965473209109,0.981294332219
1000.0,0.38,0.59,0.114106151492,0.950676990067
1000.0,0.39,0.59,0.172051452337,0.876028175336
1000.0,0.4,0.59,0.305497286273,0.720297693016
1000.0,0.41,0.59,0.519999983076,0.479999974447
1000.0,0.42,0.59,0.739086333765,0.239742356604
1000.0,0.43,0.59,0.883047260243,0.0841127342936
1000.0,0.44,0.59,0.952813579468,0.00956851502768
1000.0,0.45,0.59,0.981725221742,-0.0209971718676
1000.0,0.46,0.59,0.992964583505,-0.0327638355975
1000.0,0.47,0.59,0.997260732817,-0.0372303180909
1000.0,0.48,0.59,0.998902327405,-0.038958191367
1000.0,0.49,0.59,0.999494338064,-0.0396828392603
1000.0,0.5,0.59,0.999583966655,-0.04010887652
1000.0,0.51,0.59,0.999239723131,-0.0406475754004
1000.0,0.52,0.59,0.998127415981,-0.0418135227265
1000.0,0.53,0.59,0.995159445105,-0.0447278580575
1000.0,0.54,0.59,0.987333425128,-0.0522778405537
1000.0,0.55,0.59,0.966740226983,-0.0719276420155
1000.0,0.56,0.59,0.914482394314,-0.121283445752
1000.0,0.57,0.59,0.795697698547,-0.232284308531
1000.0,0.58,0.59,0.583062466007,-0.428601905837
1000.0,0.59,0.59,0.32513216526,-0.662954903849
1000.0,0.6,0.59,0.124300566359,-0.840639475871
1000.0,0.61,0.59,0.0123205223543,-0.934502166362
1000.0,0.62,0.59,-0.0419334619068,-0.974818806226
1000.0,0.63,0.59,-0.0694027070183,-0.99058018376
1000.0,0.64,0.59,-0.0860408208419,-0.996513016429
1000.0,0.65,0.59,-0.0985267544827,-0.998714258424
1000.0,0.35,0.6,0.106023565829,0.992972506499
1000.0,0.36,0.6,0.106367451242,0.981114479244
1000.0,0.37,0.6,0.123631806193,0.950202829638
1000.0,0.38,0.6,0.180858745733,0.874836899283
1000.0,0.39,0.6,0.312805080224,0.717611344553
1000.0,0.4,0.6,0.524999997714,0.474999996546
1000.0,0.41,0.6,0.741813255586,0.232391733942
1000.0,0.42,0.6,0.884361133395,0.0751760416952
1000.0,0.43,0.6,0.953496866421,-0.000175356477744
1000.0,0.44,0.6,0.982154972045,-0.0310738474058
1000.0,0.45,0.6,0.993262151525,-0.0429263350092
1000.0,0.46,0.6,0.997460052498,-0.04736241994
1000.0,0.47,0.6,0.999035805182,-0.0490156332548
1000.0,0.48,0.6,0.999624458878,-0.0496399039754
1000.0,0.49,0.6,0.99983097343,-0.0498923187726
1000.0,0.5,0.6,0.99986217256,-0.0500346721967
1000.0,0.51,0.6,0.999745809533,-0.0502138885163
1000.0,0.52,0.6,0.999358973038,-0.0506142154181
1000.0,0.53,0.6,0.998293669719,-0.0516492023443
1000.0,0.54,0.6,0.995409854684,-0.0544029175855
1000.0,0.55,0.6,0.987617914907,-0.0617623399546
1000.0,0.56,0.6,0.966857985591,-0.0811729498771
1000.0,0.57,0.6,0.914002538344,-0.130095592345
1000.0,0.58,0.6,0.793889592278,-0.240101803996
1000.0,0.59,0.6,0.579063731894,-0.434509081964
1000.0,0.6,0.6,0.318643059836,-0.666465800255
1000.0,0.61,0.6,0.11595837827,-0.842301452595
1000.0,0.62,0.6,0.00300232445164,-0.935184851847
1000.0,0.63,0.6,-0.0516712147463,-0.975081161024
1000.0,0.64,0.6,-0.0793045889133,-0.990678311404
1000.0,0.65,0.6,-0.0960044984093,-0.996549339523
1000.0,0.35,0.61,0.116187588964,0.980934617429
1000.0,0.36,0.61,0.133157544643,0.949728574338
1000.0,0.37,0.61,0.189666688992,0.873644901718
1000.0,0.38,0.61,0.320115526552,0.714922087741
1000.0,0.39,0.61,0.529999999691,0.469999999533
1000.0,0.4,0.61,0.744505502271,0.22507806874
1000.0,0.41,0.61,0.885564469065,0.0663558918331
1000.0,0.42,0.61,0.953995003942,-0.00972651841229
1000.0,0.43,0.61,0.982370032456,-0.040930904359
1000.0,0.44,0.61,0.993369129287,-0.0529004244444
1000.0,0.45,0.61,0.997521671369,-0.0573733661217
1000.0,0.46,0.61,0.999074254555,-0.059029502562
1000.0,0.47,0.61,0.999652716336,-0.059642043437
1000.0,0.48,0.61,0.999866620366,-0.0598708057661
1000.0,0.49,0.61,0.99994068087,-0.0599616273881
1000.0,0.5,0.61,0.999951858543,-0.0600116220912
1000.0,0.51,0.61,0.999910786784,-0.0600741465642
1000.0,0.52,0.61,0.999772284678,-0.0602158466788
1000.0,0.53,0.61,0.999385100067,-0.0605880403928
1000.0,0.54,0.61,0.998324745101,-0.0615900022674
1000.0,0.55,0.61,0.995429176557,-0.0642963384434
1000.0,0.56,0.61,0.987567398949,-0.0715708494974
1000.0,0.57,0.61,0.966594621613,-0.0907853174127
1000.0,0.58,0.61,0.913202194888,-0.139213519708
1000.0,0.59,0.61,0.791906968406,-0.248084082421
1000.0,0.6,0.61,0.575020057433,-0.440458233074
1000.0,0.61,0.61,0.312153947252,-0.669976687918
1000.0,0.62,0.61,0.107618251054,-0.843961536345
1000.0,0.63,0.61,-0.00631543022912,-0.935867133681
1000.0,0.64,0.61,-0.061408913085,-0.975343466318
1000.0,0.65,0.61,-0.0892064660015,-0.990776434579
1000.0,0.35,0.62,0.142683285859,0.949254315697
1000.0,0.36,0.62,0.198474659049,0.872452873413
1000.0,0.37,0.62,0.327426107752,0.71223267899
1000.0,0.38,0.62,0.534999999958,0.464999999937
1000.0,0.39,0.62,0.747195058946,0.217767326192
1000.0,0.4,0.62,0.886757194524,0.0575471589161
1000.0,0.41,0.62,0.954471067443,-0.0192542131925
1000.0,0.42,0.62,0.982553164973,-0.0507545293421
1000.0,0.43,0.62,0.993440638197,-0.062838267363
1000.0,0.44,0.62,0.997551582466,-0.067353783765
1000.0,0.45,0.62,0.999088324087,-0.0690246516626
1000.0,0.46,0.62,0.999660597987,-0.0696408299932
1000.0,0.47,0.62,0.999873234895,-0.0698680955898
1000.0,0.48,0.62,0.999951570423,-0.0699526182962
1000.0,0.49,0.62,0.999978560045,-0.0699859205369
1000.0,0.5,0.62,0.999982631995,-0.070004016625
1000.0,0.51,0.62,0.999967754532,-0.0700264663232
1000.0,0.52,0.62,0.99991731193,-0.0700775268521
1000.0,0.53,0.62,0.999775508905,-0.0702123947728
1000.0,0.54,0.62,0.999385506391,-0.070577015655
1000.0,0.55,0.62,0.998316348021,-0.0715657097183
1000.0,0.56,0.62,0.99539290386,-0.0742421458454
1000.0,0.57,0.62,0.987452850387,-0.0814400365396
1000.0,0.58,0.62,0.966273252022,-0.100452302197
1000.0,0.59,0.62,0.912362792514,-0.148367885954
1000.0,0.6,0.62,0.789907231622,-0.256082165761
1000.0,0.61,0.62,0.570972823495,-0.446410635825
1000.0,0.62,0.62,0.305664833699,-0.673487574399
1000.0,0.63,0.62,0.0992782309324,-0.845621523349
1000.0,0.64,0.62,-0.0156331662206,-0.936549398697
1000.0,0.65,0.62,-0.0711466095736,-0.975605769911
1000.0,0.35,0.63,0.207282629819,0.871260844215
1000.0,0.36,0.63,0.334736693446,0.709543264916
1000.0,0.37,0.63,0.539999999994,0.459999999991
1000.0,0.38,0.63,0.749884478001,0.21045673518
1000.0,0.39,0.63,0.887949252458,0.0487391566241
1000.0,0.4,0.63,0.95494541725,-0.0287800536472
1000.0,0.41,0.63,0.982733229605,-0.0605748842726
1000.0,0.42,0.63,0.993507915708,-0.0727717026046
1000.0,0.43,0.63,0.997576796128,-0.07732953762
1000.0,0.44,0.63,0.999098009235,-0.0790160296504
1000.0,0.45,0.63,0.999664578832,-0.0796377983981
1000.0,0.46,0.63,0.999875260034,-0.0798667595852
1000.0,0.47,0.63,0.999953471417,-0.0799511286718
1000.0,0.48,0.63,0.999982251983,-0.0799824631191
1000.0,0.49,0.63,0.999992153604,-0.0799947703897
1000.0,0.5,0.63,0.999993647304,-0.0800014046773
1000.0,0.51,0.63,0.999988199001,-0.0800095639374
1000.0,0.52,0.63,0.99996969651,-0.0800280999335
1000.0,0.53,0.63,0.99991759604,-0.080077123036
1000.0,0.54,0.63,0.999774115297,-0.0802098263926
1000.0,0.55,0.63,0.999380252934,-0.0805701354458
1000.0,0.56,0.63,0.998300510362,-0.0815480382621
1000.0,0.57,0.63,0.995348186431,-0.0841957491175
1000.0,0.58,0.63,0.987330499443,-0.0913164455263
1000.0,0.59,0.63,0.965946193614,-0.110124520462
1000.0,0.6,0.63,0.911520295968,-0.157525073805
1000.0,0.61,0.63,0.787906396583,-0.264081240632
1000.0,0.62,0.63,0.566925403967,-0.452363204044
1000.0,0.63,0.63,0.299175720016,-0.67699846072
1000.0,0.64,0.63,0.0909382144717,-0.847281507049
1000.0,0.65,0.63,-0.0249509016983,-0.937231663238
1000.0,0.35,0.64,0.342047279233,0.706853850706
1000.0,0.36,0.64,0.544999999999,0.454999999999
1000.0,0.37,0.64,0.752573892336,0.203146149292
1000.0,0.38,0.64,0.889141282498,0.0399311850121
1000.0,0.39,0.64,0.955419679124,-0.0383057981811
1000.0,0.4,0.64,0.982913100251,-0.0703950309446
1000.0,0.41,0.64,0.993574862366,-0.0827047920023
1000.0,0.42,0.64,0.997601553887,-0.0873048398762
1000.0,0.43,0.64,0.999107166583,-0.0890069532332
1000.0,0.44,0.64,0.99966799723,-0.0896344687952
1000.0,0.45,0.64,0.999876593031,-0.0898655059859
1000.0,0.46,0.64,0.999954119727,-0.0899505389086
1000.0,0.47,0.64,0.999982892043,-0.0899818628437
1000.0,0.48,0.64,0.999993476737,-0.089993490803
1000.0,0.49,0.64,0.999997117002,-0.0899980502199
1000.0,0.5,0.64,0.999997666135,-0.0900004923618
1000.0,0.51,0.64,0.99999566395,-0.0900034692377
1000.0,0.52,0.64,0.999988861888,-0.0900102134822
1000.0,0.53,0.64,0.999969700394,-0.0900280486958
1000.0,0.54,0.64,0.999916912452,-0.0900763415424
1000.0,0.55,0.64,0.999771943852,-0.0902075193802
1000.0,0.56,0.64,0.999374150181,-0.0905638801838
1000.0,0.57,0.64,0.998283763,-0.0915311510347
1000.0,0.58,0.64,0.995302637782,-0.0941500961354
1000.0,0.59,0.64,0.987207528814,-0.101193412075
1000.0,0.6,0.64,0.965618769452,-0.119797066398
1000.0,0.61,0.64,0.910677637947,-0.166682405132
1000.0,0.62,0.64,0.785905514906,-0.272080356472
1000.0,0.63,0.64,0.562877977995,-0.458315777797
1000.0,0.64,0.64,0.292686606315,-0.68050934702
1000.0,0.65,0.64,0.0825981980903,-0.848941490671
1000.0,0.35,0.65,0.55,0.45
1000.0,0.36,0.65,0.755263306553,0.195835563507
1000.0,0.37,0.65,0.890333311739,0.0311232142234
1000.0,0.38,0.65,0.955893937941,-0.0478315395066
1000.0,0.39,0.65,0.983092962624,-0.0802151690454
1000.0,0.4,0.65,0.993641791587,-0.0926378639915
1000.0,0.41,0.65,0.997626281677,-0.0972801145532
1000.0,0.42,0.65,0.99911628011,-0.0989978437814
1000.0,0.43,0.65,0.999671356308,-0.0996311151959
1000.0,0.44,0.65,0.999877837971,-0.0998642670595
1000.0,0.45,0.65,0.999954598534,-0.099950065587
1000.0,0.46,0.65,0.999983121986,-0.0999816375877
1000.0,0.47,0.65,0.999993706929,-0.0999932666181
1000.0,0.48,0.65,0.999997600632,-0.0999975824358
1000.0,0.49,0.65,0.99999893965,-0.0999992724865
1000.0,0.5,0.65,0.99999914164,-0.10000017237
1000.0,0.51,0.65,0.999998405225,-0.100001259472
1000.0,0.52,0.65,0.999995903197,-0.100003714515
1000.0,0.53,0.65,0.99998885435,-0.100010203942
1000.0,0.54,0.65,0.999969433771,-0.100027775766
1000.0,0.55,0.65,0.999916092513,-0.10007551243
1000.0,0.56,0.65,0.999769674124,-0.100205239296
1000.0,0.57,0.65,0.999367960669,-0.100557681181
1000.0,0.58,0.65,0.998266941665,-0.101514322603
1000.0,0.59,0.65,0.995257034909,-0.104104488943
1000.0,0.6,0.65,0.987084525525,-0.111070406664
1000.0,0.61,0.65,0.965291329644,-0.129469625764
1000.0,0.62,0.65,0.909834974297,-0.175839741242
1000.0,0.63,0.65,0.783904631897,-0.280079473418
1000.0,0.64,0.65,0.558830551869,-0.464268351667
1000.0,0.65,0.65,0.286197492612,-0.684020233317
